gen_model,model_label,task_type,domain,outcome_kind,n,outcome_unique,signature_family,layer,behavior,behavior_label,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported,amount_supported,timing_supported,parent_block_supported
qwen35_9b,Qwen3.5 9B,moral,Moral,continuous,485,360,cognitive,amount,backward_chaining,Backward chaining,0.0034117463627813664,-0.001899246619732358,0.01020905859841975,0.16383616383616384,delta R2,0.1801607882441986,0.0383458535667422,0.3825462299537938,standardized high-minus-low outcome rate difference,0.9893834978580741,False,False,False,False
qwen35_9b,Qwen3.5 9B,moral,Moral,continuous,485,360,cognitive,timing,verification,Verification,-0.001267563476786214,-0.01230213179557059,0.008995572363601583,0.5964035964035964,delta R2,-0.018637723665899553,-0.05411100769284051,0.01494765644332569,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,moral,Moral,continuous,485,360,cognitive,timing,backtracking,Backtracking,-0.005334595315706823,-0.021566465249327288,0.009820332723188068,0.7392607392607392,delta R2,0.008790552010655706,-0.030848391029409075,0.0496782438172801,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,moral,Moral,continuous,485,360,cognitive,timing,subgoal,Subgoal setting,-0.007108014919572013,-0.01909378055017437,0.005079572286191911,0.8871128871128872,delta R2,-0.000965566639762494,-0.023210292719273797,0.019237967560834252,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,moral,Moral,continuous,485,360,cognitive,timing,backward_chaining,Backward chaining,0.0030406210866263076,-0.003230918963481153,0.013641845178897341,0.4095904095904096,delta R2,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,conversational,amount,Question_and_Answering,Question–answer,0.005790765758822802,-0.031231296484885138,0.03779388391167749,0.3946053946053946,delta R2,0.4137003714848886,0.2135509674177799,0.6165037173796567,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,conversational,amount,Perspective_Shift,Perspective shift,0.0012263382402135726,-0.01447240115203271,0.01675309820735437,0.4115884115884116,delta R2,-0.20174505086172204,-0.428363549157347,0.03005464570148337,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,conversational,amount,Conflict_of_Perspectives,Perspective conflict,0.01790356720791546,-0.010705250309358266,0.048171837442933164,0.1028971028971029,delta R2,-0.33920604623703116,-0.5536346021929157,-0.11770582377879331,standardized high-minus-low outcome rate difference,0.8903436988543372,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,conversational,amount,Reconciliation,Reconciliation,0.0032602883886411445,-0.008718660407314175,0.01477081703617844,0.2887112887112887,delta R2,-0.004971606753343125,-0.2081799715537069,0.21482260264239608,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,conversational,timing,Question_and_Answering,Question–answer,-0.010072605286233376,-0.019688553772613828,-0.0006500267808129867,0.987012987012987,delta R2,0.00044186897059783625,-0.02599961126406582,0.0319473749047603,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,conversational,timing,Perspective_Shift,Perspective shift,-0.022780202332838208,-0.037936063605366485,-0.009450804701828073,0.999000999000999,delta R2,-0.009686382903947577,-0.020038475365414192,0.0007363480646645824,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,conversational,timing,Conflict_of_Perspectives,Perspective conflict,0.011791614768057493,-0.014288371974034458,0.039858088773023735,0.18681318681318682,delta R2,-0.009766866839957977,-0.022542700476933887,0.0032896324461715322,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,conversational,timing,Reconciliation,Reconciliation,-0.0143384907769051,-0.043458222256498244,0.013103042293101861,0.8401598401598401,delta R2,0.008441917913531882,-0.021394429292579734,0.03767087140766812,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,cognitive,amount,verification,Verification,-0.0005208235165020027,-0.020414274118537978,0.01843705045525476,0.5154845154845155,delta R2,-0.14349812639605028,-0.3606545881778199,0.05750170315192017,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,cognitive,amount,backtracking,Backtracking,0.0011842172104644486,-0.02342378560722373,0.02464658555813042,0.47152847152847155,delta R2,-0.23179271697848955,-0.4491103697754967,-0.009410839441562508,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,cognitive,amount,subgoal,Subgoal setting,0.004750192233668891,-0.01397836211757707,0.023347964393074665,0.3166833166833167,delta R2,-0.0444978779118628,-0.2632530153678825,0.1686832880554496,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,cognitive,amount,backward_chaining,Backward chaining,0.0017184627746333239,-0.002479410917755857,0.005928586527553919,0.22377622377622378,delta R2,0.20263707391393004,0.04888181680770631,0.39691368035621516,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,cognitive,timing,verification,Verification,-0.011137636192825593,-0.025324954319728112,0.002767638677857585,0.9400599400599401,delta R2,0.013834047365338276,-0.0065677797128394,0.034359571635164614,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,cognitive,timing,backtracking,Backtracking,-0.03859229470207732,-0.08296541912748723,-0.00976278395124865,1.0,delta R2,-0.007887424822149547,-0.0263149425266065,0.00846708989362806,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,cognitive,timing,subgoal,Subgoal setting,-0.007031216517805028,-0.019558342933998683,0.006445632916169763,0.8551448551448552,delta R2,0.025474933823409318,-0.0019397600389818954,0.05298115080767591,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,idea,Idea,continuous,344,7,cognitive,timing,backward_chaining,Backward chaining,-0.0030837969125712327,-0.009601128439193602,0.0007438280770200662,0.8031968031968032,delta R2,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,conversational,amount,Question_and_Answering,Question–answer,0.016018309161282,-0.009636807400309628,0.041086595358734,0.11188811188811189,bits/trace,-0.6147181637363455,-0.8517561785662174,-0.36206744487886644,standardized high-minus-low outcome rate difference,0.8903436988543372,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,conversational,amount,Perspective_Shift,Perspective shift,0.025038189739861938,-0.0019051594491080299,0.05399048524057073,0.03596403596403597,bits/trace,-0.38984826892628893,-0.5986517038003137,-0.18868885791226322,standardized high-minus-low outcome rate difference,0.7403123192596877,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,0.004192953114971805,-0.007883840578092079,0.017711954438821752,0.27472527472527475,bits/trace,-0.4596101419804017,-0.6958206188827254,-0.21758572167288992,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,conversational,amount,Reconciliation,Reconciliation,-0.003135249003859907,-0.012471877689240875,0.006090343411128874,0.7432567432567433,bits/trace,-0.2630312151356333,-0.5024318246452121,-0.023855835632206477,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,conversational,timing,Question_and_Answering,Question–answer,-0.005455681490336854,-0.015020020719980065,0.00313340529189445,0.8841158841158842,bits/trace,0.044371753191750796,0.013451526787059681,0.07664326960527289,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,conversational,timing,Perspective_Shift,Perspective shift,0.00929920605545397,-0.01811200519901053,0.037378843870225185,0.2707292707292707,bits/trace,0.01681280042828881,-0.005131405757141977,0.039230108215879356,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,conversational,timing,Conflict_of_Perspectives,Perspective conflict,-0.006025873867320623,-0.011067371198890128,-0.0008633172067658469,0.995004995004995,bits/trace,-0.01844014293934898,-0.051779703751481,0.014841029501014909,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,conversational,timing,Reconciliation,Reconciliation,-0.01654748547453244,-0.039625329856729986,0.003118419942996613,0.9270729270729271,bits/trace,-0.011350945798089263,-0.0520532486486989,0.026252458559018487,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,cognitive,amount,verification,Verification,-0.0020197946796970162,-0.04625052253765179,0.0325141709698056,0.5724275724275725,bits/trace,0.4135395247719181,0.1271118663651368,0.6682459177850799,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,cognitive,amount,backtracking,Backtracking,-0.00041218548378748655,-0.0020704995150626565,0.0013463212941423575,0.6613386613386614,bits/trace,-0.18353547753666116,-0.44341500564504643,0.05302354813515328,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,cognitive,amount,subgoal,Subgoal setting,0.0014937891273886024,-0.010572053276873541,0.013403112345109939,0.4175824175824176,bits/trace,0.44969417717411125,0.26440652060007447,0.6418480116080021,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,cognitive,amount,backward_chaining,Backward chaining,0.0032980916408012254,-0.021189698148771672,0.024473292339753507,0.3936063936063936,bits/trace,0.11654682994365677,-0.1430706396730689,0.3374683190608929,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,cognitive,timing,verification,Verification,-0.013909777949576593,-0.03206477099850319,0.002149556380773196,0.9500499500499501,bits/trace,0.025589430306087624,-0.003930581563528337,0.0552950845453692,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,cognitive,timing,backtracking,Backtracking,-0.008739980964360402,-0.021068160223307816,0.0016756318639660145,0.9460539460539461,bits/trace,-0.009145970333578057,-0.0755774791146064,0.06042129389383774,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,cognitive,timing,subgoal,Subgoal setting,-0.005058930544725992,-0.023399682144144063,0.01367880901004342,0.6893106893106893,bits/trace,0.07274640589428105,0.031793312272658254,0.1153944933078595,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_9b,Qwen3.5 9B,security,Security,binary,301,2,cognitive,timing,backward_chaining,Backward chaining,-0.005508901973040767,-0.02125847708728898,0.010846929700557686,0.7442557442557443,bits/trace,-0.029169487072279288,-0.20262817825349203,0.1550462578808529,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,conversational,amount,Question_and_Answering,Question–answer,0.0008178326122713862,-0.006304133702928576,0.007527415780469145,0.4095904095904096,bits/trace,0.10564080283456273,-0.08601975993988353,0.2950493109369044,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,conversational,amount,Perspective_Shift,Perspective shift,-0.0030656130680931787,-0.008288080870836255,0.002293769230559247,0.8461538461538461,bits/trace,-0.18170261714930347,-0.36274833238391946,0.022263356549288404,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,-0.008649149917541442,-0.01451177266520569,-0.003265414372416277,0.998001998001998,bits/trace,0.25210776846879335,0.053690720973929996,0.4334710353021855,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,conversational,amount,Reconciliation,Reconciliation,-0.0034383757569929874,-0.007584748679688388,0.0011299443310028249,0.939060939060939,bits/trace,0.21677943311549425,0.03182350036709453,0.42844960151352984,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,conversational,timing,Question_and_Answering,Question–answer,-0.0014854519690658899,-0.016833105498163282,0.013217706704981926,0.5894105894105894,bits/trace,-2.5787264936516507e-05,-0.03379517194668648,0.031156768533968947,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,conversational,timing,Perspective_Shift,Perspective shift,-0.00749399714061499,-0.02288474754479038,0.0075533277331806875,0.8331668331668332,bits/trace,0.0006819757900340395,-0.02072812027004019,0.02192458997031954,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,conversational,timing,Conflict_of_Perspectives,Perspective conflict,0.0015442819489034443,-0.009906226129435888,0.013161142204515463,0.4035964035964036,bits/trace,-0.05071414009173858,-0.09343174595664044,-0.005457623664229278,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,conversational,timing,Reconciliation,Reconciliation,-0.009361675898919085,-0.01793718118137181,-0.0010042370470536668,0.973026973026973,bits/trace,-0.015721618983894903,-0.049826132241424965,0.017837126553003877,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,cognitive,amount,verification,Verification,-0.0008541615980886231,-0.0024850779599264014,0.0008290596159198628,0.8421578421578422,bits/trace,0.11433434111792054,-0.07038330404910109,0.3006296780609586,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,cognitive,amount,backtracking,Backtracking,0.0007397596087458674,-0.00789650970874164,0.01009542621470615,0.44155844155844154,bits/trace,0.07657809829115644,-0.11090853137752911,0.2554446338519096,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,cognitive,amount,subgoal,Subgoal setting,-0.0018510742272108106,-0.009501606479190286,0.005797892033992977,0.6803196803196803,bits/trace,-0.3619731424736941,-0.5478693650148786,-0.17752555697617517,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,cognitive,amount,backward_chaining,Backward chaining,0.0005389873170883153,-0.0052967188818099035,0.006447946677396983,0.43456543456543456,bits/trace,-0.07910837784657355,-0.283734324510597,0.11589780069023292,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,cognitive,timing,verification,Verification,-0.00012114004618891118,-0.010063970057134738,0.01021629716340198,0.48951048951048953,bits/trace,-0.003879188147036472,-0.02701313257245974,0.01848199039715504,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,cognitive,timing,backtracking,Backtracking,0.0013542165416423923,-0.011458329435101243,0.013873794025588535,0.42857142857142855,bits/trace,-0.06444314980951793,-0.12412320960939832,-0.003953695174473006,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,cognitive,timing,subgoal,Subgoal setting,-0.006698932313875678,-0.015717169284012445,0.0029989065603107374,0.919080919080919,bits/trace,0.019333052829990482,-0.0037961120466868444,0.04321125552288384,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,math,Math,binary,439,2,cognitive,timing,backward_chaining,Backward chaining,-0.012116336184236645,-0.021296691276508087,-0.0033108999950491624,0.997002997002997,bits/trace,-0.030860436940516878,-0.1600958617508696,0.10333497824728496,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,conversational,amount,Question_and_Answering,Question–answer,-0.010008406034151813,-0.026852881964506047,0.0024734833772873167,0.9010989010989011,bits/trace,-0.24744198400745285,-0.5198913525626075,0.03920103854031284,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,conversational,amount,Perspective_Shift,Perspective shift,-0.011899883168479087,-0.033308067134011146,0.0025893451819117056,0.8761238761238761,bits/trace,0.16199391529510046,-0.17484953655894767,0.4707535319983172,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,-0.05179087508503382,-0.2989175614092111,0.08860128605864381,0.5074925074925075,bits/trace,-0.5438711107340861,-0.805272216756647,-0.2769525017806533,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,conversational,amount,Reconciliation,Reconciliation,0.011328015408676282,-0.06873116067903456,0.07723563195390194,0.3856143856143856,bits/trace,0.14152712406973325,-0.16322178408814314,0.4153452604688609,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,conversational,timing,Question_and_Answering,Question–answer,-0.005662141124801696,-0.13144248251898563,0.09825062558475843,0.5504495504495505,bits/trace,0.07381632105276781,0.039778019431675214,0.1102866159938899,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,conversational,timing,Perspective_Shift,Perspective shift,-0.01336141118915887,-0.09098096862883719,0.03983563431445429,0.5864135864135864,bits/trace,0.011418322027860639,-0.016833361406665383,0.0424434997091409,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,conversational,timing,Conflict_of_Perspectives,Perspective conflict,-0.012665656332377947,-0.03908407378972809,0.009133614663967756,0.8151848151848152,bits/trace,-0.0006013399335690339,-0.044709221790484456,0.050148204221947,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,conversational,timing,Reconciliation,Reconciliation,-0.07136162295089062,-0.1312413333725433,-0.02298351332490762,0.995004995004995,bits/trace,0.024159582826476123,-0.018349407264090577,0.05977733075654608,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,cognitive,amount,verification,Verification,0.06845077988236203,-0.022311092618433143,0.15590006918828492,0.06893106893106893,bits/trace,0.90049259387667,0.6002577700758949,1.1836197955745422,standardized high-minus-low outcome rate difference,0.8847926267281105,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,cognitive,amount,backtracking,Backtracking,0.04722247382693712,-0.001418728529075068,0.09729824866533583,0.03496503496503497,bits/trace,-0.5359953120797685,-0.9717151897064218,-0.16466427781703108,standardized high-minus-low outcome rate difference,0.7403123192596877,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,cognitive,amount,subgoal,Subgoal setting,0.01899198150663556,-0.020431143887991284,0.05914558733316592,0.1968031968031968,bits/trace,-0.44250436643867963,-0.8938500015435913,-0.0651689634030475,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,cognitive,amount,backward_chaining,Backward chaining,-0.00471830260311477,-0.02636310420362588,0.013509242261988793,0.6763236763236763,bits/trace,-0.34841605218821453,-0.7880931571793388,0.02663270910646826,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,cognitive,timing,verification,Verification,-0.0010533444771917485,-0.04099873426638495,0.0373734579108302,0.5054945054945055,bits/trace,-0.02598243414861412,-0.058264274443000634,0.004699519194895185,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,cognitive,timing,backtracking,Backtracking,-0.039931578721021786,-0.062164576870737745,-0.018891058855358286,1.0,bits/trace,-0.01848844039303532,-0.07781619265350777,0.03467792858104967,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,cognitive,timing,subgoal,Subgoal setting,-0.02222235029479639,-0.06429037640945592,0.013493500097629382,0.8511488511488512,bits/trace,-0.15612680647536015,-0.20718599226133474,-0.10182754080260788,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,code,Code,binary,157,2,cognitive,timing,backward_chaining,Backward chaining,0.003575095153057224,-0.02808705080242819,0.034796833462294854,0.3966033966033966,bits/trace,0.061934167856473515,-0.09846942551573004,0.22429046711674788,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,conversational,amount,Question_and_Answering,Question–answer,1.7691636883165056e-06,-0.008365850346296595,0.008702565789472884,0.4925074925074925,bits/trace,-0.4744013528286141,-0.7104770970186005,-0.24849700290433507,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,conversational,amount,Perspective_Shift,Perspective shift,0.021494958016994678,-0.0021920350939534415,0.043251163846710655,0.03296703296703297,bits/trace,-0.4917731075668706,-0.7260454613785161,-0.26125020782036884,standardized high-minus-low outcome rate difference,0.7403123192596877,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,0.0031478817126565782,-0.005992446305019421,0.012701768599395336,0.27172827172827174,bits/trace,-0.5221252726020712,-0.7171997284715433,-0.33109942505664125,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,conversational,amount,Reconciliation,Reconciliation,0.008083527577807064,-0.006495239189547194,0.02349005912686604,0.14285714285714285,bits/trace,0.30214462423535404,0.11519751300822322,0.5049753630039815,standardized high-minus-low outcome rate difference,0.967032967032967,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,conversational,timing,Question_and_Answering,Question–answer,-0.003610180278007004,-0.014100116619685868,0.005796485791965422,0.7542457542457542,bits/trace,0.021585163546711472,0.0011753910910213196,0.041342280690096475,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,conversational,timing,Perspective_Shift,Perspective shift,-0.008315274652044919,-0.02233131386132643,0.005568608989154148,0.8581418581418582,bits/trace,0.01683858923320314,0.004595449658768224,0.029343497030016905,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,conversational,timing,Conflict_of_Perspectives,Perspective conflict,-0.005782685227392557,-0.016880098531544416,0.004081315692175186,0.8861138861138861,bits/trace,0.029250105283596006,0.010586975534246644,0.047407592656263,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,conversational,timing,Reconciliation,Reconciliation,-0.006187240565669943,-0.012894634373273697,-0.00042074949255857134,0.972027972027972,bits/trace,-0.005438473390922183,-0.0246707714493706,0.015214159276914777,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,cognitive,amount,verification,Verification,0.023380821841184375,-0.004924581475595801,0.051127082274281706,0.06493506493506493,bits/trace,0.5674125913730098,0.38079816947788747,0.7729030250145252,standardized high-minus-low outcome rate difference,0.8847926267281105,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,cognitive,amount,backtracking,Backtracking,0.004563530078327931,-0.008092334428498169,0.017616189000518825,0.23076923076923078,bits/trace,-0.47761008004131306,-0.7114895668089276,-0.2645715919412511,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,cognitive,amount,subgoal,Subgoal setting,0.0012773417776936512,-0.00831523993025471,0.012410749486277035,0.4225774225774226,bits/trace,0.19045733206302126,-0.027305900110315657,0.37688022393830906,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,cognitive,amount,backward_chaining,Backward chaining,-0.0016859150802491047,-0.015030968025871803,0.008822916428515449,0.5994005994005994,bits/trace,0.07119941168842939,-0.12213828559388011,0.2581584971322918,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,cognitive,timing,verification,Verification,0.0020751833113335475,-0.01831662198844558,0.023188495426132848,0.4595404595404595,bits/trace,0.023553239577625007,0.009320211729697084,0.0383715657428539,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,cognitive,timing,backtracking,Backtracking,-0.005925809850996619,-0.012069637435281246,0.00045117725723889716,0.977022977022977,bits/trace,0.016886767087731513,-0.018489058373932346,0.05242356673543144,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,cognitive,timing,subgoal,Subgoal setting,0.0028540202164345683,-0.006824734924128735,0.012330990601074007,0.28771228771228774,bits/trace,0.04230438688682525,0.01377246689678335,0.07187556709547194,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,gpqa,GPQA,binary,483,2,cognitive,timing,backward_chaining,Backward chaining,-0.008214085285764382,-0.014105354770558855,-0.002133321897418751,0.997002997002997,bits/trace,0.02448304785370009,-0.0682787629582072,0.11778974204724398,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,planning,Planning,binary,499,2,conversational,amount,Question_and_Answering,Question–answer,-0.0030291733373862136,-0.01030582964145172,0.003335724613967137,0.8031968031968032,bits/trace,0.1040174462406146,-0.16899919374295044,0.35586841239947914,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_27b,Qwen3.5 27B,planning,Planning,binary,499,2,conversational,amount,Perspective_Shift,Perspective shift,0.044421870887027634,0.018533615158406222,0.07050995497670284,0.001998001998001998,bits/trace,-0.7634224099852189,-1.0479575347837207,-0.49279461426120247,standardized high-minus-low outcome rate difference,0.43956043956043955,False,False,False,False
qwen35_27b,Qwen3.5 27B,planning,Planning,binary,499,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,0.013148772794211231,0.0037168465893154916,0.02268432148420657,0.003996003996003996,bits/trace,-0.695852716201541,-0.9066666652607257,-0.5058479095731506,standardized high-minus-low outcome rate difference,0.43956043956043955,False,False,False,False
