gen_model,task_type,quality_class,decile,segments,behavior,positive_segments,prevalence,signature_family,dominance_share,behavior_label,abbreviation
reasoner,gpqa,high,6,4920,Perspective_Shift,950,0.19308943089430894,conversational,0.4738154613466334,Perspective shift,P
reasoner,gpqa,high,7,4898,Perspective_Shift,1026,0.20947325438954675,conversational,0.4723756906077348,Perspective shift,P
reasoner,gpqa,high,8,4920,Perspective_Shift,1063,0.2160569105691057,conversational,0.48143115942028986,Perspective shift,P
reasoner,gpqa,high,9,5024,Perspective_Shift,989,0.19685509554140126,conversational,0.43741707209199465,Perspective shift,P
reasoner,gpqa,low,0,6795,verification,587,0.08638704930095659,cognitive,0.3601226993865031,Verification,V
reasoner,gpqa,low,1,6677,verification,964,0.144376216863861,cognitive,0.4737100737100737,Verification,V
reasoner,gpqa,low,2,6703,verification,1002,0.14948530508727437,cognitive,0.47646219686162633,Verification,V
reasoner,gpqa,low,3,6681,verification,1003,0.15012722646310434,cognitive,0.5135688684075781,Verification,V
reasoner,gpqa,low,4,6659,verification,1059,0.15903288782099415,cognitive,0.5232213438735178,Verification,V
reasoner,gpqa,low,5,6720,verification,1114,0.16577380952380952,cognitive,0.5138376383763837,Verification,V
reasoner,gpqa,low,6,6702,verification,1135,0.16935243210981796,cognitive,0.5389363722697056,Verification,V
reasoner,gpqa,low,7,6682,verification,1075,0.16087997605507334,cognitive,0.4913162705667276,Verification,V
reasoner,gpqa,low,8,6698,verification,1252,0.1869214690952523,cognitive,0.5500878734622144,Verification,V
reasoner,gpqa,low,9,6813,verification,1319,0.19360046969029795,cognitive,0.5646404109589042,Verification,V
reasoner,gpqa,low,0,6795,Perspective_Shift,1149,0.16909492273730684,conversational,0.44552151996898026,Perspective shift,P
reasoner,gpqa,low,1,6677,Perspective_Shift,1449,0.21701362887524336,conversational,0.44379785604900457,Perspective shift,P
reasoner,gpqa,low,2,6703,Perspective_Shift,1420,0.2118454423392511,conversational,0.4571796522858983,Perspective shift,P
reasoner,gpqa,low,3,6681,Perspective_Shift,1423,0.21299206705582996,conversational,0.47291458956463944,Perspective shift,P
reasoner,gpqa,low,4,6659,Perspective_Shift,1418,0.21294488661961256,conversational,0.48812392426850254,Perspective shift,P
reasoner,gpqa,low,5,6720,Perspective_Shift,1469,0.21860119047619048,conversational,0.49245725779416694,Perspective shift,P
reasoner,gpqa,low,6,6702,Perspective_Shift,1530,0.22829006266786034,conversational,0.5077995353468304,Perspective shift,P
reasoner,gpqa,low,7,6682,Perspective_Shift,1664,0.2490272373540856,conversational,0.5331624479333547,Perspective shift,P
reasoner,gpqa,low,8,6698,Perspective_Shift,1622,0.24216183935503136,conversational,0.5347840422024398,Perspective shift,P
reasoner,gpqa,low,9,6813,Perspective_Shift,1690,0.24805518861001027,conversational,0.49837805956944853,Perspective shift,P
reasoner,idea,all,0,3143,subgoal,678,0.215717467387846,cognitive,0.7911318553092181,Subgoal setting,S
reasoner,idea,all,1,2892,subgoal,277,0.09578146611341633,cognitive,0.38959212376933894,Subgoal setting,S
reasoner,idea,all,2,2963,backtracking,363,0.12251096861289233,cognitive,0.4554579673776662,Backtracking,B
reasoner,idea,all,3,2882,backtracking,309,0.10721721027064539,cognitive,0.4147651006711409,Backtracking,B
reasoner,idea,all,4,2875,backtracking,275,0.09565217391304348,cognitive,0.35667963683527887,Backtracking,B
reasoner,idea,all,5,2991,verification,331,0.11066532932129723,cognitive,0.39879518072289155,Verification,V
reasoner,idea,all,6,2945,verification,324,0.1100169779286927,cognitive,0.37718277066356226,Verification,V
reasoner,idea,all,7,2900,verification,327,0.11275862068965517,cognitive,0.3824561403508772,Verification,V
reasoner,idea,all,8,2955,verification,335,0.11336717428087986,cognitive,0.3841743119266055,Verification,V
reasoner,idea,all,9,3199,verification,536,0.16755236011253516,cognitive,0.5577523413111342,Verification,V
reasoner,idea,all,0,3143,Perspective_Shift,719,0.22876232898504614,conversational,0.6477477477477478,Perspective shift,P
reasoner,idea,all,1,2892,Perspective_Shift,1172,0.40525587828492393,conversational,0.6165176223040505,Perspective shift,P
reasoner,idea,all,2,2963,Perspective_Shift,1164,0.392845089436382,conversational,0.5664233576642336,Perspective shift,P
reasoner,idea,all,3,2882,Perspective_Shift,1109,0.3848022206800833,conversational,0.5661051556916794,Perspective shift,P
reasoner,idea,all,4,2875,Perspective_Shift,1116,0.38817391304347826,conversational,0.5582791395697849,Perspective shift,P
reasoner,idea,all,5,2991,Perspective_Shift,1151,0.38482113005683716,conversational,0.5781014565544952,Perspective shift,P
reasoner,idea,all,6,2945,Perspective_Shift,1098,0.3728353140916808,conversational,0.5751702462022001,Perspective shift,P
reasoner,idea,all,7,2900,Perspective_Shift,1063,0.366551724137931,conversational,0.5869685256764218,Perspective shift,P
reasoner,idea,all,8,2955,Perspective_Shift,925,0.3130287648054145,conversational,0.5716934487021014,Perspective shift,P
reasoner,idea,all,9,3199,Perspective_Shift,532,0.16630196936542668,conversational,0.4466834592779177,Perspective shift,P
reasoner,idea,high,0,2298,subgoal,481,0.2093124456048738,cognitive,0.7671451355661882,Subgoal setting,S
reasoner,idea,high,1,2131,backtracking,206,0.09666823087752228,cognitive,0.38007380073800734,Backtracking,B
reasoner,idea,high,2,2177,backtracking,289,0.13275149288011023,cognitive,0.45655608214849913,Backtracking,B
reasoner,idea,high,3,2113,backtracking,239,0.11310932323710364,cognitive,0.41565217391304343,Backtracking,B
reasoner,idea,high,4,2116,verification,219,0.10349716446124764,cognitive,0.3855633802816901,Verification,V
reasoner,idea,high,5,2203,verification,251,0.11393554244212438,cognitive,0.4148760330578512,Verification,V
reasoner,idea,high,6,2154,verification,252,0.116991643454039,cognitive,0.39498432601880873,Verification,V
reasoner,idea,high,7,2136,verification,254,0.11891385767790262,cognitive,0.3987441130298273,Verification,V
reasoner,idea,high,8,2172,verification,254,0.11694290976058933,cognitive,0.3860182370820669,Verification,V
reasoner,idea,high,9,2332,verification,408,0.17495711835334476,cognitive,0.5698324022346368,Verification,V
reasoner,idea,high,0,2298,Perspective_Shift,554,0.2410791993037424,conversational,0.6571767497034401,Perspective shift,P
reasoner,idea,high,1,2131,Perspective_Shift,881,0.41342092914124823,conversational,0.6075862068965517,Perspective shift,P
reasoner,idea,high,2,2177,Perspective_Shift,862,0.39595774000918693,conversational,0.5671052631578948,Perspective shift,P
reasoner,idea,high,3,2113,Perspective_Shift,837,0.396119261713204,conversational,0.5804438280166435,Perspective shift,P
reasoner,idea,high,4,2116,Perspective_Shift,818,0.38657844990548207,conversational,0.5583617747440274,Perspective shift,P
reasoner,idea,high,5,2203,Perspective_Shift,854,0.38765320018157057,conversational,0.5861358956760466,Perspective shift,P
reasoner,idea,high,6,2154,Perspective_Shift,809,0.3755803156917363,conversational,0.584115523465704,Perspective shift,P
reasoner,idea,high,7,2136,Perspective_Shift,792,0.3707865168539326,conversational,0.5968349660889224,Perspective shift,P
reasoner,idea,high,8,2172,Perspective_Shift,696,0.32044198895027626,conversational,0.5771144278606964,Perspective shift,P
reasoner,idea,high,9,2332,Perspective_Shift,404,0.1732418524871355,conversational,0.4534231200897867,Perspective shift,P
reasoner,idea,low,0,845,subgoal,197,0.2331360946745562,cognitive,0.8565217391304347,Subgoal setting,S
reasoner,idea,low,1,761,subgoal,83,0.10906701708278581,cognitive,0.4911242603550296,Subgoal setting,S
reasoner,idea,low,2,786,backtracking,74,0.09414758269720101,cognitive,0.45121951219512196,Backtracking,B
reasoner,idea,low,3,769,backtracking,70,0.09102730819245773,cognitive,0.4117647058823529,Backtracking,B
reasoner,idea,low,4,759,backtracking,78,0.10276679841897234,cognitive,0.3842364532019705,Backtracking,B
reasoner,idea,low,5,788,verification,80,0.10152284263959391,cognitive,0.35555555555555557,Verification,V
reasoner,idea,low,6,791,subgoal,81,0.10240202275600506,cognitive,0.3665158371040724,Subgoal setting,S
reasoner,idea,low,7,764,subgoal,75,0.09816753926701571,cognitive,0.34403669724770647,Subgoal setting,S
reasoner,idea,low,8,783,subgoal,81,0.10344827586206896,cognitive,0.37850467289719625,Subgoal setting,S
reasoner,idea,low,9,867,verification,128,0.14763552479815456,cognitive,0.5224489795918367,Verification,V
reasoner,idea,low,0,845,Perspective_Shift,165,0.1952662721893491,conversational,0.6179775280898877,Perspective shift,P
reasoner,idea,low,1,761,Perspective_Shift,291,0.3823915900131406,conversational,0.6452328159645233,Perspective shift,P
reasoner,idea,low,2,786,Perspective_Shift,302,0.3842239185750636,conversational,0.5644859813084112,Perspective shift,P
reasoner,idea,low,3,769,Perspective_Shift,272,0.35370611183355005,conversational,0.5261121856866537,Perspective shift,P
reasoner,idea,low,4,759,Perspective_Shift,298,0.3926218708827404,conversational,0.5580524344569289,Perspective shift,P
reasoner,idea,low,5,788,Perspective_Shift,297,0.3769035532994924,conversational,0.5561797752808989,Perspective shift,P
reasoner,idea,low,6,791,Perspective_Shift,289,0.36536030341340076,conversational,0.5515267175572519,Perspective shift,P
reasoner,idea,low,7,764,Perspective_Shift,271,0.35471204188481675,conversational,0.5599173553719009,Perspective shift,P
reasoner,idea,low,8,783,Perspective_Shift,229,0.29246487867177523,conversational,0.5558252427184467,Perspective shift,P
reasoner,idea,low,9,867,Perspective_Shift,128,0.14763552479815456,conversational,0.4266666666666667,Perspective shift,P
reasoner,math,all,0,7318,subgoal,932,0.1273572014211533,cognitive,0.5814098565190269,Subgoal setting,S
reasoner,math,all,1,7064,verification,865,0.12245186862967157,cognitive,0.46505376344086025,Verification,V
reasoner,math,all,2,7122,verification,1110,0.15585509688289806,cognitive,0.5326295585412668,Verification,V
reasoner,math,all,3,7059,verification,1168,0.16546253010341408,cognitive,0.5301861098502042,Verification,V
reasoner,math,all,4,7014,verification,1221,0.1740804106073567,cognitive,0.5754005655042412,Verification,V
reasoner,math,all,5,7171,verification,1386,0.19327848277785525,cognitive,0.5961290322580646,Verification,V
reasoner,math,all,6,7122,verification,1597,0.2242347655153047,cognitive,0.6558521560574948,Verification,V
reasoner,math,all,7,7059,verification,1472,0.20852812013033006,cognitive,0.6295979469632164,Verification,V
reasoner,math,all,8,7127,verification,1510,0.2118703521818437,cognitive,0.6489041684572411,Verification,V
reasoner,math,all,9,7357,verification,1883,0.2559467174119886,cognitive,0.7541049259110933,Verification,V
reasoner,math,all,0,7318,Perspective_Shift,846,0.11560535665482372,conversational,0.49706227967097527,Perspective shift,P
reasoner,math,all,1,7064,Perspective_Shift,888,0.12570781426953567,conversational,0.43808584114454857,Perspective shift,P
reasoner,math,all,2,7122,Perspective_Shift,916,0.12861555742768885,conversational,0.42368177613320995,Perspective shift,P
reasoner,math,all,3,7059,Perspective_Shift,999,0.14152146196345092,conversational,0.43529411764705883,Perspective shift,P
reasoner,math,all,4,7014,Perspective_Shift,908,0.129455374964357,conversational,0.42134570765661256,Perspective shift,P
reasoner,math,all,5,7171,Perspective_Shift,977,0.13624320178496724,conversational,0.4233102253032929,Perspective shift,P
reasoner,math,all,6,7122,Perspective_Shift,1044,0.14658803706823925,conversational,0.43463780183180684,Perspective shift,P
reasoner,math,all,7,7059,Perspective_Shift,1056,0.14959626009349766,conversational,0.4468895471857808,Perspective shift,P
reasoner,math,all,8,7127,Perspective_Shift,1060,0.14873018100182406,conversational,0.44001660440016604,Perspective shift,P
reasoner,math,all,9,7357,Perspective_Shift,975,0.13252684518145982,conversational,0.38860103626943004,Perspective shift,P
reasoner,math,high,0,4983,subgoal,685,0.13746738912301826,cognitive,0.6342592592592592,Subgoal setting,S
reasoner,math,high,1,4776,verification,563,0.11788107202680068,cognitive,0.4468253968253968,Verification,V
reasoner,math,high,2,4831,verification,757,0.15669633616228523,cognitive,0.5368794326241135,Verification,V
reasoner,math,high,3,4773,verification,791,0.165723863398282,cognitive,0.5425240054869684,Verification,V
reasoner,math,high,4,4743,verification,815,0.17183217372970694,cognitive,0.592296511627907,Verification,V
reasoner,math,high,5,4864,verification,940,0.19325657894736842,cognitive,0.6127770534550196,Verification,V
reasoner,math,high,6,4825,verification,1117,0.23150259067357512,cognitive,0.6831804281345565,Verification,V
reasoner,math,high,7,4779,verification,1079,0.22577945176815234,cognitive,0.6648182378311769,Verification,V
reasoner,math,high,8,4828,verification,1098,0.22742336371168187,cognitive,0.6727941176470589,Verification,V
reasoner,math,high,9,5013,verification,1366,0.272491522042689,cognitive,0.7983635300993571,Verification,V
reasoner,math,high,0,4983,Perspective_Shift,561,0.11258278145695365,conversational,0.5199258572752549,Perspective shift,P
reasoner,math,high,1,4776,Perspective_Shift,598,0.12520938023450587,conversational,0.4513207547169812,Perspective shift,P
reasoner,math,high,2,4831,Perspective_Shift,571,0.11819499068515835,conversational,0.4239049740163326,Perspective shift,P
reasoner,math,high,3,4773,Perspective_Shift,626,0.13115441022417768,conversational,0.435933147632312,Perspective shift,P
reasoner,math,high,4,4743,Perspective_Shift,580,0.12228547332911659,conversational,0.4224326292789512,Perspective shift,P
reasoner,math,high,5,4864,Perspective_Shift,620,0.12746710526315788,conversational,0.4189189189189189,Perspective shift,P
reasoner,math,high,6,4825,Perspective_Shift,657,0.1361658031088083,conversational,0.41980830670926517,Perspective shift,P
reasoner,math,high,7,4779,Perspective_Shift,673,0.1408244402594685,conversational,0.43391360412637003,Perspective shift,P
reasoner,math,high,8,4828,Perspective_Shift,690,0.14291632145816072,conversational,0.42990654205607476,Perspective shift,P
reasoner,math,high,9,5013,Perspective_Shift,552,0.11011370436864153,conversational,0.35475578406169667,Perspective shift,P
reasoner,math,low,0,2335,subgoal,247,0.10578158458244111,cognitive,0.47227533460803056,Subgoal setting,S
reasoner,math,low,1,2288,verification,302,0.131993006993007,cognitive,0.5033333333333334,Verification,V
reasoner,math,low,2,2291,verification,353,0.15408118725447403,cognitive,0.5237388724035609,Verification,V
reasoner,math,low,3,2286,verification,377,0.16491688538932633,cognitive,0.5060402684563758,Verification,V
reasoner,math,low,4,2271,verification,406,0.1787758696609423,cognitive,0.5442359249329758,Verification,V
reasoner,math,low,5,2307,verification,446,0.19332466406588644,cognitive,0.5638432364096081,Verification,V
reasoner,math,low,6,2297,verification,480,0.20896821941663038,cognitive,0.6,Verification,V
reasoner,math,low,7,2280,verification,393,0.1723684210526316,cognitive,0.5496503496503496,Verification,V
reasoner,math,low,8,2299,verification,412,0.17920835145715527,cognitive,0.5928057553956835,Verification,V
reasoner,math,low,9,2344,verification,517,0.22056313993174062,cognitive,0.657760814249364,Verification,V
reasoner,math,low,0,2335,Perspective_Shift,285,0.12205567451820129,conversational,0.45746388443017655,Perspective shift,P
reasoner,math,low,1,2288,Perspective_Shift,290,0.12674825174825174,conversational,0.4131054131054131,Perspective shift,P
reasoner,math,low,2,2291,Perspective_Shift,345,0.1505892623308599,conversational,0.4233128834355828,Perspective shift,P
reasoner,math,low,3,2286,Perspective_Shift,373,0.163167104111986,conversational,0.4342258440046565,Perspective shift,P
reasoner,math,low,4,2271,Perspective_Shift,328,0.1444297666226332,conversational,0.4194373401534527,Perspective shift,P
reasoner,math,low,5,2307,Perspective_Shift,357,0.15474642392717816,conversational,0.4311594202898551,Perspective shift,P
reasoner,math,low,6,2297,Perspective_Shift,387,0.16848062690465826,conversational,0.46236559139784944,Perspective shift,P
reasoner,math,low,7,2280,Perspective_Shift,383,0.16798245614035087,conversational,0.47167487684729065,Perspective shift,P
reasoner,math,low,8,2299,Perspective_Shift,370,0.16093953892996954,conversational,0.46019900497512434,Perspective shift,P
reasoner,math,low,9,2344,Perspective_Shift,423,0.1804607508532423,conversational,0.44386149003147957,Perspective shift,P
reasoner,moral,all,0,2468,subgoal,327,0.13249594813614263,cognitive,1.0,Subgoal setting,S
reasoner,moral,all,1,2220,subgoal,172,0.07747747747747748,cognitive,0.9885057471264367,Subgoal setting,S
reasoner,moral,all,2,2274,subgoal,287,0.12620932277924363,cognitive,0.9965277777777777,Subgoal setting,S
reasoner,moral,all,3,2223,subgoal,297,0.13360323886639677,cognitive,0.9580645161290323,Subgoal setting,S
reasoner,moral,all,4,2171,subgoal,348,0.16029479502533395,cognitive,0.9329758713136729,Subgoal setting,S
reasoner,moral,all,5,2323,subgoal,375,0.16142918639690057,cognitive,0.9079903147699758,Subgoal setting,S
reasoner,moral,all,6,2276,subgoal,358,0.15729349736379614,cognitive,0.8927680798004988,Subgoal setting,S
reasoner,moral,all,7,2221,subgoal,317,0.14272850067537146,cognitive,0.8590785907859079,Subgoal setting,S
reasoner,moral,all,8,2273,subgoal,305,0.13418389793224814,cognitive,0.8764367816091955,Subgoal setting,S
reasoner,moral,all,9,2516,subgoal,133,0.05286168521462639,cognitive,0.7964071856287425,Subgoal setting,S
reasoner,moral,all,0,2468,Perspective_Shift,243,0.09846029173419774,conversational,0.7363636363636363,Perspective shift,P
reasoner,moral,all,1,2220,Perspective_Shift,573,0.2581081081081081,conversational,0.6134903640256959,Perspective shift,P
reasoner,moral,all,2,2274,Perspective_Shift,639,0.28100263852242746,conversational,0.5452218430034129,Perspective shift,P
reasoner,moral,all,3,2223,Perspective_Shift,612,0.27530364372469635,conversational,0.49594813614262556,Perspective shift,P
reasoner,moral,all,4,2171,Perspective_Shift,643,0.29617687701520035,conversational,0.5078988941548184,Perspective shift,P
reasoner,moral,all,5,2323,Perspective_Shift,674,0.2901420576840293,conversational,0.48734634851771513,Perspective shift,P
reasoner,moral,all,6,2276,Perspective_Shift,661,0.29042179261862916,conversational,0.4751976994967649,Perspective shift,P
reasoner,moral,all,7,2221,Perspective_Shift,605,0.27239981990094553,conversational,0.4358789625360231,Perspective shift,P
reasoner,moral,all,8,2273,Perspective_Shift,627,0.27584689837219534,conversational,0.46478873239436613,Perspective shift,P
reasoner,moral,all,9,2516,Reconciliation,819,0.325516693163752,conversational,0.5567641060503059,Reconciliation,R
reasoner,moral,high,0,1262,subgoal,153,0.12123613312202852,cognitive,1.0,Subgoal setting,S
reasoner,moral,high,1,1135,subgoal,83,0.07312775330396476,cognitive,0.9764705882352942,Subgoal setting,S
reasoner,moral,high,2,1159,subgoal,147,0.12683347713546161,cognitive,1.0,Subgoal setting,S
reasoner,moral,high,3,1139,subgoal,159,0.1395961369622476,cognitive,0.9636363636363635,Subgoal setting,S
reasoner,moral,high,4,1111,subgoal,175,0.15751575157515751,cognitive,0.9308510638297873,Subgoal setting,S
reasoner,moral,high,5,1186,subgoal,194,0.163575042158516,cognitive,0.9326923076923077,Subgoal setting,S
reasoner,moral,high,6,1168,subgoal,188,0.16095890410958905,cognitive,0.9591836734693877,Subgoal setting,S
reasoner,moral,high,7,1130,subgoal,163,0.14424778761061946,cognitive,0.8624338624338623,Subgoal setting,S
reasoner,moral,high,8,1164,subgoal,170,0.14604810996563575,cognitive,0.8808290155440416,Subgoal setting,S
reasoner,moral,high,9,1288,subgoal,67,0.05201863354037267,cognitive,0.7976190476190477,Subgoal setting,S
reasoner,moral,high,0,1262,Perspective_Shift,123,0.09746434231378764,conversational,0.75,Perspective shift,P
reasoner,moral,high,1,1135,Perspective_Shift,292,0.25726872246696036,conversational,0.6266094420600858,Perspective shift,P
reasoner,moral,high,2,1159,Perspective_Shift,312,0.26919758412424505,conversational,0.553191489361702,Perspective shift,P
reasoner,moral,high,3,1139,Perspective_Shift,315,0.276558384547849,conversational,0.5,Perspective shift,P
reasoner,moral,high,4,1111,Perspective_Shift,341,0.3069306930693069,conversational,0.5182370820668692,Perspective shift,P
reasoner,moral,high,5,1186,Perspective_Shift,345,0.290893760539629,conversational,0.49426934097421205,Perspective shift,P
reasoner,moral,high,6,1168,Perspective_Shift,337,0.288527397260274,conversational,0.47531734837799716,Perspective shift,P
reasoner,moral,high,7,1130,Perspective_Shift,318,0.2814159292035398,conversational,0.46020260492040516,Perspective shift,P
reasoner,moral,high,8,1164,Perspective_Shift,328,0.281786941580756,conversational,0.4672364672364673,Perspective shift,P
reasoner,moral,high,9,1288,Reconciliation,405,0.3144409937888199,conversational,0.537135278514589,Reconciliation,R
reasoner,moral,low,0,1206,subgoal,174,0.14427860696517414,cognitive,1.0,Subgoal setting,S
reasoner,moral,low,1,1085,subgoal,89,0.08202764976958525,cognitive,1.0,Subgoal setting,S
reasoner,moral,low,2,1115,subgoal,140,0.12556053811659193,cognitive,0.9929078014184397,Subgoal setting,S
reasoner,moral,low,3,1084,subgoal,138,0.12730627306273062,cognitive,0.9517241379310345,Subgoal setting,S
reasoner,moral,low,4,1060,subgoal,173,0.1632075471698113,cognitive,0.9351351351351351,Subgoal setting,S
reasoner,moral,low,5,1137,subgoal,181,0.15919085312225154,cognitive,0.8829268292682927,Subgoal setting,S
reasoner,moral,low,6,1108,subgoal,170,0.15342960288808663,cognitive,0.8292682926829268,Subgoal setting,S
reasoner,moral,low,7,1091,subgoal,154,0.14115490375802017,cognitive,0.8555555555555555,Subgoal setting,S
reasoner,moral,low,8,1109,subgoal,135,0.12173128944995491,cognitive,0.870967741935484,Subgoal setting,S
reasoner,moral,low,9,1228,subgoal,66,0.05374592833876222,cognitive,0.7951807228915663,Subgoal setting,S
reasoner,moral,low,0,1206,Perspective_Shift,120,0.09950248756218906,conversational,0.7228915662650602,Perspective shift,P
reasoner,moral,low,1,1085,Perspective_Shift,281,0.2589861751152074,conversational,0.6004273504273505,Perspective shift,P
reasoner,moral,low,2,1115,Perspective_Shift,327,0.2932735426008969,conversational,0.537828947368421,Perspective shift,P
reasoner,moral,low,3,1084,Perspective_Shift,297,0.27398523985239853,conversational,0.4917218543046358,Perspective shift,P
reasoner,moral,low,4,1060,Perspective_Shift,302,0.2849056603773585,conversational,0.4967105263157895,Perspective shift,P
reasoner,moral,low,5,1137,Perspective_Shift,329,0.28935795954265614,conversational,0.4802919708029197,Perspective shift,P
reasoner,moral,low,6,1108,Perspective_Shift,324,0.2924187725631769,conversational,0.4750733137829912,Perspective shift,P
reasoner,moral,low,7,1091,Perspective_Shift,287,0.26306141154903756,conversational,0.411764705882353,Perspective shift,P
reasoner,moral,low,8,1109,Perspective_Shift,299,0.2696122633002705,conversational,0.46213292117465216,Perspective shift,P
reasoner,moral,low,9,1228,Reconciliation,414,0.33713355048859933,conversational,0.5774058577405858,Reconciliation,R
reasoner,planning,all,0,9109,subgoal,703,0.07717641892633659,cognitive,0.4881944444444445,Subgoal setting,S
reasoner,planning,all,1,8891,verification,1106,0.12439545607918119,cognitive,0.5733540694660446,Verification,V
reasoner,planning,all,2,8932,verification,1315,0.14722346618898344,cognitive,0.5865298840321143,Verification,V
reasoner,planning,all,3,8892,verification,1468,0.16509221772379667,cognitive,0.6207188160676533,Verification,V
reasoner,planning,all,4,8844,verification,1666,0.18837630031659883,cognitive,0.6637450199203188,Verification,V
reasoner,planning,all,5,8972,verification,1732,0.1930450289790459,cognitive,0.6687258687258688,Verification,V
reasoner,planning,all,6,8932,verification,1790,0.20040304523063143,cognitive,0.6731854080481384,Verification,V
reasoner,planning,all,7,8892,verification,1812,0.203778677462888,cognitive,0.6931905126243305,Verification,V
reasoner,planning,all,8,8931,verification,2015,0.22561863173216884,cognitive,0.7130219391365888,Verification,V
reasoner,planning,all,9,9171,verification,2426,0.2645294951477483,cognitive,0.7576514678326046,Verification,V
reasoner,planning,all,0,9109,Perspective_Shift,817,0.08969151388736414,conversational,0.4628895184135977,Perspective shift,P
reasoner,planning,all,1,8891,Perspective_Shift,1114,0.12529524237993478,conversational,0.3830811554332875,Perspective shift,P
reasoner,planning,all,2,8932,Perspective_Shift,1293,0.14476041200179132,conversational,0.39432753888380606,Perspective shift,P
reasoner,planning,all,3,8892,Perspective_Shift,1218,0.1369770580296896,conversational,0.3485975958786491,Perspective shift,P
reasoner,planning,all,4,8844,Perspective_Shift,1245,0.14077340569877883,conversational,0.3540955631399318,Perspective shift,P
reasoner,planning,all,5,8972,Perspective_Shift,1276,0.1422202407489969,conversational,0.37082243533856435,Perspective shift,P
reasoner,planning,all,6,8932,Perspective_Shift,1288,0.14420062695924765,conversational,0.39160839160839167,Perspective shift,P
reasoner,planning,all,7,8892,Perspective_Shift,1402,0.1576698155645524,conversational,0.4073213248111563,Perspective shift,P
reasoner,planning,all,8,8931,Perspective_Shift,1646,0.18430186989138955,conversational,0.4354497354497354,Perspective shift,P
reasoner,planning,all,9,9171,Perspective_Shift,1676,0.1827499727401592,conversational,0.4011488750598372,Perspective shift,P
reasoner,planning,high,0,4965,subgoal,391,0.07875125881168177,cognitive,0.5453277545327754,Subgoal setting,S
reasoner,planning,high,1,4843,verification,557,0.11501135659715053,cognitive,0.5677879714576963,Verification,V
reasoner,planning,high,2,4858,verification,706,0.14532729518320298,cognitive,0.6003401360544218,Verification,V
reasoner,planning,high,3,4848,verification,795,0.1639851485148515,cognitive,0.625,Verification,V
reasoner,planning,high,4,4809,verification,896,0.18631732168850074,cognitive,0.6711610486891386,Verification,V
reasoner,planning,high,5,4884,verification,941,0.19266994266994267,cognitive,0.6784426820475847,Verification,V
reasoner,planning,high,6,4871,verification,952,0.1954424142886471,cognitive,0.6893555394641564,Verification,V
reasoner,planning,high,7,4835,verification,993,0.20537745604963806,cognitive,0.7103004291845493,Verification,V
reasoner,planning,high,8,4866,verification,1092,0.22441430332922319,cognitive,0.7403389830508474,Verification,V
reasoner,planning,high,9,5006,verification,1388,0.27726727926488215,cognitive,0.7931428571428571,Verification,V
reasoner,planning,high,0,4965,Perspective_Shift,425,0.08559919436052367,conversational,0.4644808743169399,Perspective shift,P
reasoner,planning,high,1,4843,Perspective_Shift,608,0.12554201940945695,conversational,0.39378238341968913,Perspective shift,P
reasoner,planning,high,2,4858,Perspective_Shift,656,0.1350349938246192,conversational,0.40846824408468246,Perspective shift,P
reasoner,planning,high,3,4848,Perspective_Shift,624,0.12871287128712872,conversational,0.370986920332937,Perspective shift,P
reasoner,planning,high,4,4809,Perspective_Shift,635,0.13204408400914952,conversational,0.3664166185804963,Perspective shift,P
reasoner,planning,high,5,4884,Perspective_Shift,662,0.13554463554463556,conversational,0.3931116389548694,Perspective shift,P
reasoner,planning,high,6,4871,Perspective_Shift,644,0.13221104495996716,conversational,0.4225721784776903,Perspective shift,P
reasoner,planning,high,7,4835,Perspective_Shift,688,0.1422957600827301,conversational,0.4387755102040817,Perspective shift,P
reasoner,planning,high,8,4866,Perspective_Shift,801,0.16461159062885328,conversational,0.4574528840662479,Perspective shift,P
reasoner,planning,high,9,5006,Perspective_Shift,769,0.15361566120655215,conversational,0.4011476264997392,Perspective shift,P
reasoner,planning,incomplete,0,407,verification,34,0.08353808353808354,cognitive,0.425,Verification,V
reasoner,planning,incomplete,1,399,verification,66,0.16541353383458646,cognitive,0.6407766990291263,Verification,V
reasoner,planning,incomplete,2,401,verification,59,0.14713216957605985,cognitive,0.59,Verification,V
reasoner,planning,incomplete,3,399,verification,64,0.16040100250626566,cognitive,0.64,Verification,V
reasoner,planning,incomplete,4,397,verification,82,0.20654911838790932,cognitive,0.6721311475409836,Verification,V
reasoner,planning,incomplete,5,404,verification,69,0.1707920792079208,cognitive,0.6831683168316832,Verification,V
reasoner,planning,incomplete,6,399,verification,90,0.22556390977443608,cognitive,0.6293706293706294,Verification,V
reasoner,planning,incomplete,7,401,verification,99,0.24688279301745636,cognitive,0.7443609022556391,Verification,V
reasoner,planning,incomplete,8,399,verification,92,0.23057644110275688,cognitive,0.6764705882352942,Verification,V
reasoner,planning,incomplete,9,408,verification,84,0.20588235294117646,cognitive,0.7058823529411765,Verification,V
reasoner,planning,incomplete,0,407,Perspective_Shift,50,0.12285012285012285,conversational,0.5,Perspective shift,P
reasoner,planning,incomplete,1,399,Perspective_Shift,62,0.15538847117794485,conversational,0.3668639053254438,Perspective shift,P
reasoner,planning,incomplete,2,401,Conflict_of_Perspectives,63,0.1571072319201995,conversational,0.36,Perspective conflict,C
reasoner,planning,incomplete,3,399,Perspective_Shift,65,0.16290726817042606,conversational,0.4012345679012346,Perspective shift,P
